industry,product_id,handle,source_tag
clinics-doctors-offices,8903646675160,trmt-table-adj-back-cntur-top-dusty-blue,industry:clinic
urgent-care,8903646675160,trmt-table-adj-back-cntur-top-dusty-blue,industry:urgent-care
clinics-doctors-offices,8903646707928,table-adj-back-w-drawers-teal,industry:clinic
urgent-care,8903646707928,table-adj-back-w-drawers-teal,industry:urgent-care
clinics-doctors-offices,8903646740696,trmt-table-adj-back-cntur-top-doe,industry:clinic
urgent-care,8903646740696,trmt-table-adj-back-cntur-top-doe,industry:urgent-care
clinics-doctors-offices,8903646773464,exam-table-w-drawers-stirrups-alabaster,industry:clinic
urgent-care,8903646773464,exam-table-w-drawers-stirrups-alabaster,industry:urgent-care
clinics-doctors-offices,8903646806232,exam-table-w-outlet-drawer-alabaster,industry:clinic
urgent-care,8903646806232,exam-table-w-outlet-drawer-alabaster,industry:urgent-care
clinics-doctors-offices,8903646839000,exam-table-w-electrical-outlet-alabaster,industry:clinic
urgent-care,8903646839000,exam-table-w-electrical-outlet-alabaster,industry:urgent-care
clinics-doctors-offices,8903646871768,exam-table-w-drawers-stirrups-gray,industry:clinic
urgent-care,8903646871768,exam-table-w-drawers-stirrups-gray,industry:urgent-care
clinics-doctors-offices,8903646904536,power-table-w-assist-arms-alabaster,industry:clinic
urgent-care,8903646904536,power-table-w-assist-arms-alabaster,industry:urgent-care
clinics-doctors-offices,8903646937304,power-table-w-arms-foot-switch-alabaster,industry:clinic
urgent-care,8903646937304,power-table-w-arms-foot-switch-alabaster,industry:urgent-care
clinics-doctors-offices,8903646970072,power-table-w-arms-phys-strge-alabaster,industry:clinic
urgent-care,8903646970072,power-table-w-arms-phys-strge-alabaster,industry:urgent-care
clinics-doctors-offices,8903647002840,high-low-power-exam-table-alabaster,industry:clinic
urgent-care,8903647002840,high-low-power-exam-table-alabaster,industry:urgent-care
clinics-doctors-offices,8903647035608,power-table-all-options-alabaster,industry:clinic
urgent-care,8903647035608,power-table-all-options-alabaster,industry:urgent-care
clinics-doctors-offices,8903647101144,power-table-w-swtch-arm-strge-alabaster,industry:clinic
urgent-care,8903647101144,power-table-w-swtch-arm-strge-alabaster,industry:urgent-care
clinics-doctors-offices,8903647133912,power-table-w-foot-switch-alabaster,industry:clinic
urgent-care,8903647133912,power-table-w-foot-switch-alabaster,industry:urgent-care
clinics-doctors-offices,8903647166680,power-table-w-ft-swtch-storage-alabaster,industry:clinic
urgent-care,8903647166680,power-table-w-ft-swtch-storage-alabaster,industry:urgent-care
clinics-doctors-offices,8903647199448,high-low-power-exam-table-gray,industry:clinic
urgent-care,8903647199448,high-low-power-exam-table-gray,industry:urgent-care
clinics-doctors-offices,8903647232216,power-table-w-phys-storage-alabaster,industry:clinic
urgent-care,8903647232216,power-table-w-phys-storage-alabaster,industry:urgent-care
clinics-doctors-offices,8903647264984,power-table-w-arms-foot-switch-dusty-blue,industry:clinic
urgent-care,8903647264984,power-table-w-arms-foot-switch-dusty-blue,industry:urgent-care
clinics-doctors-offices,8903647330520,lab-chair-w-st-bck-tlt-alum-base-bl-w-soft-casters,industry:clinic
urgent-care,8903647330520,lab-chair-w-st-bck-tlt-alum-base-bl-w-soft-casters,industry:urgent-care
clinics-doctors-offices,8903647363288,lab-chair-w-st-bck-tlt-alum-base-bl-w-soft-casters-1,industry:clinic
urgent-care,8903647363288,lab-chair-w-st-bck-tlt-alum-base-bl-w-soft-casters-1,industry:urgent-care
clinics-doctors-offices,8903647396056,urethane-lab-stool-w-single-lever-release,industry:clinic
urgent-care,8903647396056,urethane-lab-stool-w-single-lever-release,industry:urgent-care
clinics-doctors-offices,8903647428824,urethane-lab-stool-w-sngl-lvr-rel-5-strk-nfr,industry:clinic
urgent-care,8903647428824,urethane-lab-stool-w-sngl-lvr-rel-5-strk-nfr,industry:urgent-care
clinics-doctors-offices,8903647461592,urethane-lab-stool-w-sngl-lvr-rel-10-strk-ar,industry:clinic
urgent-care,8903647461592,urethane-lab-stool-w-sngl-lvr-rel-10-strk-ar,industry:urgent-care
clinics-doctors-offices,8903647527128,lab-stool-w-back-sngl-rel-blk,industry:clinic
urgent-care,8903647527128,lab-stool-w-back-sngl-rel-blk,industry:urgent-care
clinics-doctors-offices,8903647559896,lab-stool-crst-bck-sgl-rel-blk,industry:clinic
urgent-care,8903647559896,lab-stool-crst-bck-sgl-rel-blk,industry:urgent-care
clinics-doctors-offices,8903647592664,lab-stool-w-bk-ft-ring-black-with-glides,industry:clinic
urgent-care,8903647592664,lab-stool-w-bk-ft-ring-black-with-glides,industry:urgent-care
clinics-doctors-offices,8903647625432,exam-table-replacement-top-100-alabaster,industry:clinic
urgent-care,8903647625432,exam-table-replacement-top-100-alabaster,industry:urgent-care
clinics-doctors-offices,8903647658200,exam-table-replacement-top-104-alabaster,industry:clinic
urgent-care,8903647658200,exam-table-replacement-top-104-alabaster,industry:urgent-care
clinics-doctors-offices,8903647690968,exam-table-replacement-top-204-alabaster,industry:clinic
urgent-care,8903647690968,exam-table-replacement-top-204-alabaster,industry:urgent-care
clinics-doctors-offices,8903647723736,exam-table-replacement-top-304-alabaster,industry:clinic
urgent-care,8903647723736,exam-table-replacement-top-304-alabaster,industry:urgent-care
clinics-doctors-offices,8903647789272,exam-table-replacement-top-404-alabaster,industry:clinic
urgent-care,8903647789272,exam-table-replacement-top-404-alabaster,industry:urgent-care
clinics-doctors-offices,8903647822040,exam-table-replacement-top-405-alabaster,industry:clinic
urgent-care,8903647822040,exam-table-replacement-top-405-alabaster,industry:urgent-care
clinics-doctors-offices,8903647854808,exam-table-replacement-top-411-alabaster,industry:clinic
urgent-care,8903647854808,exam-table-replacement-top-411-alabaster,industry:urgent-care
clinics-doctors-offices,8903647887576,exam-table-replacement-top-420-alabaster-alabaster,industry:clinic
urgent-care,8903647887576,exam-table-replacement-top-420-alabaster-alabaster,industry:urgent-care
clinics-doctors-offices,8903647920344,420-foot-pad-og,industry:clinic
urgent-care,8903647920344,420-foot-pad-og,industry:urgent-care
clinics-doctors-offices,8903647953112,wall-saver-side-chair-alabaster,industry:clinic
urgent-care,8903647953112,wall-saver-side-chair-alabaster,industry:urgent-care
clinics-doctors-offices,8903647985880,wall-saver-side-chair-aqua-green,industry:clinic
urgent-care,8903647985880,wall-saver-side-chair-aqua-green,industry:urgent-care
clinics-doctors-offices,8903648018648,wall-saver-side-chair-artichoke,industry:clinic
urgent-care,8903648018648,wall-saver-side-chair-artichoke,industry:urgent-care
clinics-doctors-offices,8903648084184,wall-saver-side-chair-black,industry:clinic
urgent-care,8903648084184,wall-saver-side-chair-black,industry:urgent-care
clinics-doctors-offices,8903648116952,wall-saver-side-chair-british-tan,industry:clinic
urgent-care,8903648116952,wall-saver-side-chair-british-tan,industry:urgent-care
clinics-doctors-offices,8903648182488,wall-saver-side-chair-dusty-blue,industry:clinic
urgent-care,8903648182488,wall-saver-side-chair-dusty-blue,industry:urgent-care
clinics-doctors-offices,8903648248024,wall-saver-side-chair-doe,industry:clinic
urgent-care,8903648248024,wall-saver-side-chair-doe,industry:urgent-care
clinics-doctors-offices,8903648379096,wall-saver-side-chair-moss,industry:clinic
urgent-care,8903648379096,wall-saver-side-chair-moss,industry:urgent-care
clinics-doctors-offices,8903648477400,wall-saver-side-chair-northwoods,industry:clinic
urgent-care,8903648477400,wall-saver-side-chair-northwoods,industry:urgent-care
clinics-doctors-offices,8903648510168,wall-saver-side-chair-ocean-gray,industry:clinic
urgent-care,8903648510168,wall-saver-side-chair-ocean-gray,industry:urgent-care
clinics-doctors-offices,8903648542936,wall-saver-side-chair-pearl,industry:clinic
urgent-care,8903648542936,wall-saver-side-chair-pearl,industry:urgent-care
clinics-doctors-offices,8903648575704,wall-saver-side-chair-palm,industry:clinic
urgent-care,8903648575704,wall-saver-side-chair-palm,industry:urgent-care
clinics-doctors-offices,8903648608472,wall-saver-side-chair-plum,industry:clinic
urgent-care,8903648608472,wall-saver-side-chair-plum,industry:urgent-care
clinics-doctors-offices,8903648641240,wall-saver-side-chair-shadow,industry:clinic
urgent-care,8903648641240,wall-saver-side-chair-shadow,industry:urgent-care
clinics-doctors-offices,8903648706776,wall-saver-side-chair-saddle-tan,industry:clinic
urgent-care,8903648706776,wall-saver-side-chair-saddle-tan,industry:urgent-care
clinics-doctors-offices,8903648772312,wall-saver-side-chair-tea-leaf,industry:clinic
urgent-care,8903648772312,wall-saver-side-chair-tea-leaf,industry:urgent-care
clinics-doctors-offices,8903648870616,wall-saver-side-chair-warm-gray,industry:clinic
urgent-care,8903648870616,wall-saver-side-chair-warm-gray,industry:urgent-care
clinics-doctors-offices,8903648936152,wall-saver-side-chair-wedgewood,industry:clinic
urgent-care,8903648936152,wall-saver-side-chair-wedgewood,industry:urgent-care
clinics-doctors-offices,8903648968920,wall-saver-arm-chair-st-arms-alabaster,industry:clinic
clinics-doctors-offices,8903649001688,wall-saver-arm-chair-st-arms-aqua-green,industry:clinic
clinics-doctors-offices,8903649034456,wall-saver-arm-chair-st-arms-artichoke,industry:clinic
clinics-doctors-offices,8903649067224,wall-saver-arm-chair-st-arms-black,industry:clinic
urgent-care,8903649067224,wall-saver-arm-chair-st-arms-black,industry:urgent-care
clinics-doctors-offices,8903649132760,wall-saver-arm-chair-st-arms-british-tan,industry:clinic
clinics-doctors-offices,8903649198296,wall-saver-arm-chair-st-arms-dusty-blue,industry:clinic
clinics-doctors-offices,8903649231064,wall-saver-arm-chair-st-arms-doe,industry:clinic
clinics-doctors-offices,8903649296600,wall-saver-arm-chair-st-arms-moss,industry:clinic
clinics-doctors-offices,8903649362136,wall-saver-arm-chair-st-arms-northwoods,industry:clinic
clinics-doctors-offices,8903649394904,wall-saver-arm-chair-st-arms-ocean-gray,industry:clinic
clinics-doctors-offices,8903649460440,wall-saver-arm-chair-st-arms-pearl,industry:clinic
clinics-doctors-offices,8903649493208,wall-saver-arm-chair-st-arms-palm,industry:clinic
clinics-doctors-offices,8903649525976,wall-saver-arm-chair-st-arms-plum,industry:clinic
clinics-doctors-offices,8903649591512,wall-saver-arm-chair-st-arms-shadow,industry:clinic
clinics-doctors-offices,8903649624280,wall-saver-arm-chair-st-arms-saddle-tan,industry:clinic
clinics-doctors-offices,8903649689816,wall-saver-arm-chair-st-arms-tea-leaf,industry:clinic
clinics-doctors-offices,8903649755352,wall-saver-arm-chair-st-arms-warm-gray,industry:clinic
urgent-care,8903649755352,wall-saver-arm-chair-st-arms-warm-gray,industry:urgent-care
clinics-doctors-offices,8903649820888,wall-saver-arm-chair-st-arms-wedgewood,industry:clinic
urgent-care,8903649820888,wall-saver-arm-chair-st-arms-wedgewood,industry:urgent-care
clinics-doctors-offices,8903649853656,wall-saver-arm-chair-slant-arm-alabaster,industry:clinic
clinics-doctors-offices,8903649886424,wall-saver-arm-chair-slant-arm-aqua-green,industry:clinic
clinics-doctors-offices,8903649919192,wall-saver-arm-chair-slant-arm-artichoke,industry:clinic
clinics-doctors-offices,8903649951960,wall-saver-arm-chair-slant-arm-black,industry:clinic
urgent-care,8903649951960,wall-saver-arm-chair-slant-arm-black,industry:urgent-care
clinics-doctors-offices,8903649984728,wall-saver-arm-chair-slant-arm-british-tan,industry:clinic
clinics-doctors-offices,8903650050264,wall-saver-arm-chair-slant-arm-dusty-blue,industry:clinic
clinics-doctors-offices,8903650083032,wall-saver-arm-chair-slant-arm-doe,industry:clinic
clinics-doctors-offices,8903650148568,wall-saver-arm-chair-slant-arm-moss,industry:clinic
clinics-doctors-offices,8903650246872,wall-saver-arm-chair-slant-arm-northwoods,industry:clinic
clinics-doctors-offices,8903650279640,wall-saver-arm-chair-slant-arm-ocean-gray,industry:clinic
clinics-doctors-offices,8903650312408,wall-saver-arm-chair-slant-arm-pearl,industry:clinic
clinics-doctors-offices,8903650345176,wall-saver-arm-chair-slant-arm-palm,industry:clinic
clinics-doctors-offices,8903650377944,wall-saver-arm-chair-slant-arm-plum,industry:clinic
clinics-doctors-offices,8903650410712,wall-saver-arm-chair-slant-arm-shadow,industry:clinic
clinics-doctors-offices,8903650443480,wall-saver-arm-chair-slant-arm-saddle-tan,industry:clinic
clinics-doctors-offices,8903650509016,wall-saver-arm-chair-slant-arm-tea-leaf,industry:clinic
clinics-doctors-offices,8903650574552,wall-saver-arm-chair-slant-arm-warm-gray,industry:clinic
clinics-doctors-offices,8903650640088,wall-saver-arm-chair-slant-arm-wedgewood,industry:clinic
clinics-doctors-offices,8903651557592,phys-stool-blk-base-black-w-7-stroke,industry:clinic
urgent-care,8903651557592,phys-stool-blk-base-black-w-7-stroke,industry:urgent-care
clinics-doctors-offices,8903651623128,phys-stool-blk-bse-sgl-lever-artichoke,industry:clinic
urgent-care,8903651623128,phys-stool-blk-bse-sgl-lever-artichoke,industry:urgent-care
clinics-doctors-offices,8903651655896,lab-stool-blk-bse-sgl-lever-black,industry:clinic
urgent-care,8903651655896,lab-stool-blk-bse-sgl-lever-black,industry:urgent-care
clinics-doctors-offices,8903651721432,phys-stool-w-back-blk-bse-ala-alabaster,industry:clinic
urgent-care,8903651721432,phys-stool-w-back-blk-bse-ala-alabaster,industry:urgent-care
clinics-doctors-offices,8903652901080,stool-sgl-release-comp-base-backrest-foot-ring-wedgewood,industry:clinic
urgent-care,8903652901080,stool-sgl-release-comp-base-backrest-foot-ring-wedgewood,industry:urgent-care
clinics-doctors-offices,8903653621976,phys-stool-w-bck-blk-bse-wwd-wedgewood,industry:clinic
urgent-care,8903653621976,phys-stool-w-bck-blk-bse-wwd-wedgewood,industry:urgent-care
clinics-doctors-offices,8903653654744,phys-stool-sgl-lever-com-color-com,industry:clinic
urgent-care,8903653654744,phys-stool-sgl-lever-com-color-com,industry:urgent-care
clinics-doctors-offices,8903654605016,phys-stool-blk-base-foot-ring-wedgewood,industry:clinic
urgent-care,8903654605016,phys-stool-blk-base-foot-ring-wedgewood,industry:urgent-care
clinics-doctors-offices,8903655194840,phys-stool-blk-bse-sgl-lever-wedgewood,industry:clinic
urgent-care,8903655194840,phys-stool-blk-bse-sgl-lever-wedgewood,industry:urgent-care
clinics-doctors-offices,8903655227608,lab-stool-d-rel-alum-base-backrest-foot-ring-alabaster,industry:clinic
urgent-care,8903655227608,lab-stool-d-rel-alum-base-backrest-foot-ring-alabaster,industry:urgent-care
clinics-doctors-offices,8903655260376,lab-stool-d-rel-alum-base-backrest-foot-ring-aqua-grn,industry:clinic
urgent-care,8903655260376,lab-stool-d-rel-alum-base-backrest-foot-ring-aqua-grn,industry:urgent-care
clinics-doctors-offices,8903655293144,lab-stool-d-rel-alum-base-backrest-foot-ring-artichoke,industry:clinic
urgent-care,8903655293144,lab-stool-d-rel-alum-base-backrest-foot-ring-artichoke,industry:urgent-care
clinics-doctors-offices,8903655325912,lab-stool-d-rel-alum-base-backrest-foot-ring-black,industry:clinic
urgent-care,8903655325912,lab-stool-d-rel-alum-base-backrest-foot-ring-black,industry:urgent-care
clinics-doctors-offices,8903655358680,lab-stool-d-rel-alum-base-backrest-foot-ring-brit-tan,industry:clinic
urgent-care,8903655358680,lab-stool-d-rel-alum-base-backrest-foot-ring-brit-tan,industry:urgent-care
clinics-doctors-offices,8903655456984,lab-stool-d-rel-alum-base-backrest-foot-ring-dsty-blue,industry:clinic
urgent-care,8903655456984,lab-stool-d-rel-alum-base-backrest-foot-ring-dsty-blue,industry:urgent-care
clinics-doctors-offices,8903655489752,lab-stool-d-rel-alum-base-backrest-foot-ring-doe,industry:clinic
urgent-care,8903655489752,lab-stool-d-rel-alum-base-backrest-foot-ring-doe,industry:urgent-care
clinics-doctors-offices,8903655555288,lab-stool-d-rel-alum-base-backrest-foot-ring-moss,industry:clinic
urgent-care,8903655555288,lab-stool-d-rel-alum-base-backrest-foot-ring-moss,industry:urgent-care
clinics-doctors-offices,8903655620824,lab-stool-d-rel-alum-base-backrest-foot-ring-northwood,industry:clinic
urgent-care,8903655620824,lab-stool-d-rel-alum-base-backrest-foot-ring-northwood,industry:urgent-care
clinics-doctors-offices,8903655653592,lab-stool-d-rel-alum-base-backrest-foot-ring-ocn-gray,industry:clinic
urgent-care,8903655653592,lab-stool-d-rel-alum-base-backrest-foot-ring-ocn-gray,industry:urgent-care
clinics-doctors-offices,8903655686360,lab-stool-d-rel-alum-base-backrest-foot-ring-pearl,industry:clinic
urgent-care,8903655686360,lab-stool-d-rel-alum-base-backrest-foot-ring-pearl,industry:urgent-care
clinics-doctors-offices,8903655719128,lab-stool-d-rel-alum-base-backrest-foot-ring-palm,industry:clinic
urgent-care,8903655719128,lab-stool-d-rel-alum-base-backrest-foot-ring-palm,industry:urgent-care
clinics-doctors-offices,8903655751896,lab-stool-d-rel-alum-base-backrest-foot-ring-plum,industry:clinic
urgent-care,8903655751896,lab-stool-d-rel-alum-base-backrest-foot-ring-plum,industry:urgent-care
clinics-doctors-offices,8903655784664,lab-stool-d-rel-alum-base-backrest-foot-ring-shadow,industry:clinic
urgent-care,8903655784664,lab-stool-d-rel-alum-base-backrest-foot-ring-shadow,industry:urgent-care
clinics-doctors-offices,8903655817432,lab-stool-d-rel-alum-base-backrest-foot-ring-sdl-tan,industry:clinic
urgent-care,8903655817432,lab-stool-d-rel-alum-base-backrest-foot-ring-sdl-tan,industry:urgent-care
clinics-doctors-offices,8903655882968,lab-stool-d-rel-alum-base-backrest-foot-ring-tea-leaf,industry:clinic
urgent-care,8903655882968,lab-stool-d-rel-alum-base-backrest-foot-ring-tea-leaf,industry:urgent-care
clinics-doctors-offices,8903655948504,lab-stool-d-rel-alum-base-backrest-foot-ring-warm-gray,industry:clinic
urgent-care,8903655948504,lab-stool-d-rel-alum-base-backrest-foot-ring-warm-gray,industry:urgent-care
clinics-doctors-offices,8903656046808,lab-stool-d-rel-alum-base-backrest-foot-ring-wedgewood,industry:clinic
